train_num,route_id,direction,sid1,sname1,sid2,sname2,ts1,ts2,mins,hrs,day_of_week
7,BTS-Silom,go,S11,Wutthakat,S12,Bang Wa,06:37:00,06:39:00,2.0,6,Saturday
8,BTS-Silom,go,W01,National Stadium,CEN_SI,Siam,06:20:00,06:21:00,1.0,6,Saturday
8,BTS-Silom,go,CEN_SI,Siam,S01,Ratchadamri,06:21:00,06:24:00,3.0,6,Saturday
8,BTS-Silom,go,S01,Ratchadamri,S02,Sala Daeng,06:24:00,06:27:00,3.0,6,Saturday
8,BTS-Silom,go,S02,Sala Daeng,S03,Chong Nonsi,06:27:00,06:29:00,2.0,6,Saturday
8,BTS-Silom,go,S03,Chong Nonsi,S04,Saint Louis,06:29:00,06:31:00,2.0,6,Saturday
8,BTS-Silom,go,S04,Saint Louis,S05,Surasak,06:31:00,06:32:00,1.0,6,Saturday
8,BTS-Silom,go,S05,Surasak,S06,Saphan Taksin,06:32:00,06:34:00,2.0,6,Saturday
8,BTS-Silom,go,S06,Saphan Taksin,S07,Krung Thon Buri,06:34:00,06:37:00,3.0,6,Saturday
8,BTS-Silom,go,S07,Krung Thon Buri,S08,Wongwian Yai,06:37:00,06:38:00,1.0,6,Saturday
8,BTS-Silom,go,S08,Wongwian Yai,S09,Pho Nimit,06:38:00,06:40:00,2.0,6,Saturday
8,BTS-Silom,go,S09,Pho Nimit,S10,Talat Phlu,06:40:00,06:42:00,2.0,6,Saturday
8,BTS-Silom,go,S10,Talat Phlu,S11,Wutthakat,06:42:00,06:44:00,2.0,6,Saturday
8,BTS-Silom,go,S11,Wutthakat,S12,Bang Wa,06:44:00,06:46:00,2.0,6,Saturday
9,BTS-Silom,go,W01,National Stadium,CEN_SI,Siam,06:27:00,06:28:00,1.0,6,Saturday
9,BTS-Silom,go,CEN_SI,Siam,S01,Ratchadamri,06:28:00,06:31:00,3.0,6,Saturday
9,BTS-Silom,go,S01,Ratchadamri,S02,Sala Daeng,06:31:00,06:34:00,3.0,6,Saturday
9,BTS-Silom,go,S02,Sala Daeng,S03,Chong Nonsi,06:34:00,06:36:00,2.0,6,Saturday
9,BTS-Silom,go,S03,Chong Nonsi,S04,Saint Louis,06:36:00,06:38:00,2.0,6,Saturday
9,BTS-Silom,go,S04,Saint Louis,S05,Surasak,06:38:00,06:39:00,1.0,6,Saturday
9,BTS-Silom,go,S05,Surasak,S06,Saphan Taksin,06:39:00,06:41:00,2.0,6,Saturday
9,BTS-Silom,go,S06,Saphan Taksin,S07,Krung Thon Buri,06:41:00,06:44:00,3.0,6,Saturday
9,BTS-Silom,go,S07,Krung Thon Buri,S08,Wongwian Yai,06:44:00,06:45:00,1.0,6,Saturday
9,BTS-Silom,go,S08,Wongwian Yai,S09,Pho Nimit,06:45:00,06:47:00,2.0,6,Saturday
9,BTS-Silom,go,S09,Pho Nimit,S10,Talat Phlu,06:47:00,06:49:00,2.0,6,Saturday
9,BTS-Silom,go,S10,Talat Phlu,S11,Wutthakat,06:49:00,06:51:00,2.0,6,Saturday
9,BTS-Silom,go,S11,Wutthakat,S12,Bang Wa,06:51:00,06:53:00,2.0,6,Saturday
10,BTS-Silom,go,W01,National Stadium,CEN_SI,Siam,06:34:00,06:35:00,1.0,6,Saturday
10,BTS-Silom,go,CEN_SI,Siam,S01,Ratchadamri,06:35:00,06:38:00,3.0,6,Saturday
