train_num,route_id,direction,sid1,sname1,sid2,sname2,ts1,ts2,mins,hrs,day_of_week
66,MRT-Y,go,YL04,Lat Phrao 71,YL05,Lat Phrao 83,16:29:00,16:32:00,3.0,16,Sunday
66,MRT-Y,go,YL05,Lat Phrao 83,YL06,Mahat Thai,16:32:00,16:35:00,3.0,16,Sunday
66,MRT-Y,go,YL06,Mahat Thai,YL07,Lat Phrao 101,16:35:00,16:38:00,3.0,16,Sunday
66,MRT-Y,go,YL07,Lat Phrao 101,YL08,Bang Kapi,16:38:00,16:41:00,3.0,16,Sunday
66,MRT-Y,go,YL08,Bang Kapi,YL09,Yaek Lam Sali,16:41:00,16:43:00,2.0,16,Sunday
66,MRT-Y,go,YL09,Yaek Lam Sali,YL10,Si Kritha,16:43:00,16:46:00,3.0,16,Sunday
66,MRT-Y,go,YL10,Si Kritha,YL11,Hua Mak,16:46:00,16:49:00,3.0,16,Sunday
66,MRT-Y,go,YL11,Hua Mak,YL12,Kalantan,16:49:00,16:51:00,2.0,16,Sunday
66,MRT-Y,go,YL12,Kalantan,YL13,Si Nut,16:51:00,16:53:00,2.0,16,Sunday
66,MRT-Y,go,YL13,Si Nut,YL14,Srinagarindra 38,16:53:00,16:55:00,2.0,16,Sunday
66,MRT-Y,go,YL14,Srinagarindra 38,YL15,Suan Luang Rama IX,16:55:00,16:58:00,3.0,16,Sunday
66,MRT-Y,go,YL15,Suan Luang Rama IX,YL16,Si Udom,16:58:00,17:01:00,3.0,16,Sunday
66,MRT-Y,go,YL16,Si Udom,YL17,Si Iam,17:01:00,17:03:00,2.0,17,Sunday
66,MRT-Y,go,YL17,Si Iam,YL18,Si La Salle,17:03:00,17:07:00,4.0,17,Sunday
66,MRT-Y,go,YL18,Si La Salle,YL19,Si Bearing,17:07:00,17:09:00,2.0,17,Sunday
66,MRT-Y,go,YL19,Si Bearing,YL20,Si Dan,17:09:00,17:11:00,2.0,17,Sunday
66,MRT-Y,go,YL20,Si Dan,YL21,Si Thepha,17:11:00,17:13:00,2.0,17,Sunday
66,MRT-Y,go,YL21,Si Thepha,YL22,Thipphawan,17:13:00,17:16:00,3.0,17,Sunday
66,MRT-Y,go,YL22,Thipphawan,YL23,Samrong,17:16:00,17:19:00,3.0,17,Sunday
